Year/Month,"Coffee, Other Mild Arabica ","Dairy Products, Milk","Sugar, No. 11, World ","Tea, Kenyan "
2023M7,1.934942857,0.20564697249999997,0.2400809524,1.2394027510409957
2023M8,1.863469565,0.2129865208,0.2419304348,1.394568471210458
2023M9,1.8358904759999999,0.21188082139999997,0.2656380952,1.4821723621304352
2023M10,1.8395136360000002,0.2414552354,0.2690363636,1.4701545068991482
2023M11,1.974331818,0.2321977713,0.2730954545,1.522130613892644
2023M12,2.103104762,0.2167138055,0.22145714290000001,1.4389259536790922
2024M1,2.038791304,0.2181863534,0.2247478261,1.4293878128657094
2024M2,2.0878333330000003,0.2258840828,0.23341904759999998,1.5462556762616688
2024M3,2.089133333,0.22670305,0.21769047619999998,1.6555511448685036
2024M4,2.398663636,0.22760504050000002,0.20647272730000002,1.526446319547133
2024M5,2.323426087,0.2308833903,0.18799565220000003,1.3419804968656732
2024M6,2.48405,0.23873971260000001,0.191695,1.3331589988297303
2024M7,2.570986957,0.24212919670000002,0.19351739129999998,1.3635182339813665
2024M8,2.614377273,0.2447004908,0.18419545450000002,1.4671522765828127
2024M9,2.7876047620000004,0.2514660317,0.206247619,1.5729898195607408
2024M10,2.7677739129999996,0.2385921298,0.2235521739,1.4902319197866298
2024M11,3.049528571,0.23824402190000002,0.216552381,1.59874109007448
2024M12,3.441186364,0.2350007257,0.2031181818,1.5292609102702508
2025M1,3.5393347829999997,0.2365407295,0.1893,1.554306687773857
2025M2,4.095165,0.2249075183,0.201855,1.5096338312271504
